0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,5,5,5,0,1,0,0,0,
0,0,0,1,0,424,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,1,0,0,0,
0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,
0,0,0,1,414,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
0,0,0,1,0,0,404,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,302,0,0,0,1,0,0,0,
0,0,0,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,1,0,0,0,
0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,312,0,0,0,1,0,0,0,
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
0,0,0,1,0,0,10,0,0,0,0,1,1,0,0,10,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,
0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
0,0,0,1,0,0,0,0,1,1,0,0,0,10,0,0,11,0,0,0,0,0,0,212,0,0,0,0,1,0,0,0,
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,202,0,0,0,0,0,0,1,0,0,0,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,222,0,1,0,0,0,
0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
0,0,0,1,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
0,0,0,1,0,0,0,0,0,0,1,10,10,10,10,10,10,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,0,14,0,14,14,0,0,0,0,0,0,1,0,0,0,
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,14,0,14,0,0,0,0,13,0,0,0,1,0,0,0,
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,0,14,0,0,14,0,0,0,0,0,0,1,0,0,0,
0,0,0,1,0,0,0,0,0,13,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
0,0,0,1,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
0,0,0,1,0,6,6,6,6,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,
0,0,0,1,0,6,6,6,6,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
